,id,name,lower_bound,upper_bound,stoichiometry,objective_coefficient
846,R_F6Ptex,Fructose 6-phosphate transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_f6p_e', -1.0), ('M_f6p_p', 1.0)])",0
847,R_FA100ACPHi,Fatty-acyl-ACP hydrolase,,,"OrderedDict([('M_dcaACP_c', -1.0), ('M_h2o_c', -1.0), ('M_ACP_c', 1.0), ('M_dca_c', 1.0), ('M_h_c', 1.0)])",0
848,R_FA120ACPHi,Fatty-acyl-ACP hydrolase,,,"OrderedDict([('M_ddcaACP_c', -1.0), ('M_h2o_c', -1.0), ('M_ACP_c', 1.0), ('M_ddca_c', 1.0), ('M_h_c', 1.0)])",0
849,R_EX_r5p_e,Alpha-D-Ribose 5-phosphate exchange,,,"OrderedDict([('M_r5p_e', -1.0)])",0
850,R_EX_gam6p_e,D-Glucosamine 6-phosphate exchange,,,"OrderedDict([('M_gam6p_e', -1.0)])",0
851,R_EX_rib__D_e,D-Ribose exchange,,,"OrderedDict([('M_rib__D_e', -1.0)])",0
852,R_EX_rmn_e,L-Rhamnose exchange,,,"OrderedDict([('M_rmn_e', -1.0)])",0
853,R_FA140ACPHi,Fatty-acyl-ACP hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_myrsACP_c', -1.0), ('M_ACP_c', 1.0), ('M_h_c', 1.0), ('M_ttdca_c', 1.0)])",0
854,R_FA141ACPHi,Fatty-acyl-ACP hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_tdeACP_c', -1.0), ('M_ACP_c', 1.0), ('M_h_c', 1.0), ('M_ttdcea_c', 1.0)])",0
855,R_FA160ACPHi,Fatty-acyl-ACP hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_palmACP_c', -1.0), ('M_ACP_c', 1.0), ('M_h_c', 1.0), ('M_hdca_c', 1.0)])",0
856,R_EX_sbt__D_e,D-Sorbitol exchange,,,"OrderedDict([('M_sbt__D_e', -1.0)])",0
857,R_EX_gam_e,D-Glucosamine exchange,,,"OrderedDict([('M_gam_e', -1.0)])",0
858,R_EX_ser__D_e,D-Serine exchange,,,"OrderedDict([('M_ser__D_e', -1.0)])",0
859,R_FA161ACPHi,Fatty-acyl-ACP hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_hdeACP_c', -1.0), ('M_ACP_c', 1.0), ('M_h_c', 1.0), ('M_hdcea_c', 1.0)])",0
860,R_FA80ACPHi,Fatty-acyl-ACP hydrolase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_ocACP_c', -1.0), ('M_ACP_c', 1.0), ('M_h_c', 1.0), ('M_octa_c', 1.0)])",0
861,R_FACOAE100,Fatty-acid-CoA thioesterase (decanoate),,,"OrderedDict([('M_dcacoa_c', -1.0), ('M_h2o_c', -1.0), ('M_coa_c', 1.0), ('M_dca_c', 1.0), ('M_h_c', 1.0)])",0
862,R_EX_ser__L_e,L-Serine exchange,,,"OrderedDict([('M_ser__L_e', -1.0)])",0
863,R_EX_gbbtn_e,Gamma-butyrobetaine exchange,,,"OrderedDict([('M_gbbtn_e', -1.0)])",0
864,R_EX_skm_e,Shikimate exchange,,,"OrderedDict([('M_skm_e', -1.0)])",0
865,R_EX_so2_e,Sulfur dioxide exchange,,,"OrderedDict([('M_so2_e', -1.0)])",0
866,R_EX_so3_e,Sulfite exchange,,,"OrderedDict([('M_so3_e', -1.0)])",0
867,R_EX_so4_e,Sulfate exchange,,,"OrderedDict([('M_so4_e', -1.0)])",0
868,R_FACOAE120,Fatty-acid-CoA thioesterase (dodecanoate),,,"OrderedDict([('M_ddcacoa_c', -1.0), ('M_h2o_c', -1.0), ('M_coa_c', 1.0), ('M_ddca_c', 1.0), ('M_h_c', 1.0)])",0
869,R_FACOAE140,Fatty-acid-CoA thioesterase (tetradecanoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_tdcoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_ttdca_c', 1.0)])",0
870,R_FACOAE141,Fatty-acid-CoA thioesterase (tetradecenoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_tdecoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_ttdcea_c', 1.0)])",0
871,R_FACOAE160,Fatty-acid-CoA thioesterase (hexadecanoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_pmtcoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_hdca_c', 1.0)])",0
872,R_FACOAE161,Fatty-acid-CoA thioesterase (hexadecenoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_hdcoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_hdcea_c', 1.0)])",0
873,R_FACOAE180,Fatty-acid-CoA thioesterase (octadecanoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_stcoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_ocdca_c', 1.0)])",0
874,R_EX_spmd_e,Spermidine exchange,,,"OrderedDict([('M_spmd_e', -1.0)])",0
875,R_EX_succ_e,Succinate exchange,,,"OrderedDict([('M_succ_e', -1.0)])",0
876,R_FACOAE181,Fatty-acid-CoA thioesterase (octadecenoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_odecoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_ocdcea_c', 1.0)])",0
877,R_EX_sucr_e,Sucrose exchange,,,"OrderedDict([('M_sucr_e', -1.0)])",0
878,R_FACOAE60,Fatty-acid-CoA thioesterase (hexanoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_hxcoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_hxa_c', 1.0)])",0
879,R_EX_gdp_e,GDP exchange,,,"OrderedDict([('M_gdp_e', -1.0)])",0
880,R_FACOAE80,Fatty-acid-CoA thioesterase (octanoate),,,"OrderedDict([('M_h2o_c', -1.0), ('M_occoa_c', -1.0), ('M_coa_c', 1.0), ('M_h_c', 1.0), ('M_octa_c', 1.0)])",0
881,R_FACOAL100t2pp,Fatty-acid-CoA ligase (decanoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_dca_p', -1.0), ('M_h_p', -1.0), ('M_amp_c', 1.0), ('M_dcacoa_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
882,R_EX_sulfac_e,Sulfoacetate exchange,,,"OrderedDict([('M_sulfac_e', -1.0)])",0
883,R_EX_tartr__L_e,L-tartrate exchange,,,"OrderedDict([('M_tartr__L_e', -1.0)])",0
884,R_EX_taur_e,Taurine exchange,,,"OrderedDict([('M_taur_e', -1.0)])",0
885,R_EX_tcynt_e,Thiocyanate exchange,,,"OrderedDict([('M_tcynt_e', -1.0)])",0
886,R_FACOAL120t2pp,Fatty-acid-CoA ligase (dodecanoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_ddca_p', -1.0), ('M_h_p', -1.0), ('M_amp_c', 1.0), ('M_ddcacoa_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
887,R_EX_glc__D_e,D-Glucose exchange,,,"OrderedDict([('M_glc__D_e', -1.0)])",0
888,R_FACOAL140t2pp,Fatty-acid-CoA ligase (tetradecanoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_ttdca_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0), ('M_tdcoa_c', 1.0)])",0
889,R_EX_thm_e,Thiamin exchange,,,"OrderedDict([('M_thm_e', -1.0)])",0
890,R_EX_thr__L_e,L-Threonine exchange,,,"OrderedDict([('M_thr__L_e', -1.0)])",0
891,R_FACOAL141t2pp,Fatty-acid-CoA ligase (tetradecenoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_ttdcea_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0), ('M_tdecoa_c', 1.0)])",0
892,R_EX_glcn_e,D-Gluconate exchange,,,"OrderedDict([('M_glcn_e', -1.0)])",0
893,R_FACOAL160t2pp,Fatty-acid-CoA ligase (hexadecanoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_hdca_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_pmtcoa_c', 1.0), ('M_ppi_c', 1.0)])",0
894,R_EX_thrp_e,L-Threonine O-3-phosphate exchange,,,"OrderedDict([('M_thrp_e', -1.0)])",0
895,R_EX_thym_e,Thymine exchange,,,"OrderedDict([('M_thym_e', -1.0)])",0
896,R_EX_glcr_e,D-Glucarate exchange,,,"OrderedDict([('M_glcr_e', -1.0)])",0
897,R_EX_thymd_e,Thymidine exchange,,,"OrderedDict([('M_thymd_e', -1.0)])",0
898,R_EX_tma_e,Trimethylamine exchange,,,"OrderedDict([('M_tma_e', -1.0)])",0
899,R_FACOAL161t2pp,Fatty-acid-CoA ligase (hexadecenoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_hdcea_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_hdcoa_c', 1.0), ('M_ppi_c', 1.0)])",0
900,R_FACOAL180t2pp,Fatty-acid-CoA ligase (octadecanoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_ocdca_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0), ('M_stcoa_c', 1.0)])",0
901,R_FACOAL181t2pp,Fatty-acid-CoA ligase (octadecenoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_ocdcea_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_odecoa_c', 1.0), ('M_ppi_c', 1.0)])",0
902,R_FACOAL60t2pp,Fatty-acid-CoA ligase (hexanoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_hxa_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_hxcoa_c', 1.0), ('M_ppi_c', 1.0)])",0
903,R_FACOAL80t2pp,Fatty-acid-CoA ligase (octanoate transport via vectoral Co-A coupling),,,"OrderedDict([('M_atp_c', -1.0), ('M_coa_c', -1.0), ('M_h_p', -1.0), ('M_octa_p', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_occoa_c', 1.0), ('M_ppi_c', 1.0)])",0
904,R_EX_tmao_e,Trimethylamine N-oxide exchange,,,"OrderedDict([('M_tmao_e', -1.0)])",0
905,R_EX_tre_e,Trehalose exchange,,,"OrderedDict([('M_tre_e', -1.0)])",0
906,R_EX_trp__L_e,L-Tryptophan exchange,,,"OrderedDict([('M_trp__L_e', -1.0)])",0
907,R_EX_tsul_e,Thiosulfate exchange,,,"OrderedDict([('M_tsul_e', -1.0)])",0
908,R_EX_ttdca_e,Tetradecanoate (n-C14:0) exchange,,,"OrderedDict([('M_ttdca_e', -1.0)])",0
909,R_FADRx_copy1,FAD reductase,,,"OrderedDict([('M_fad_c', -1.0), ('M_h_c', -1.0), ('M_nadh_c', -1.0), ('M_fadh2_c', 1.0), ('M_nad_c', 1.0)])",0
910,R_EX_ttdcea_e,Tetradecenoate (n-C14:1) exchange,,,"OrderedDict([('M_ttdcea_e', -1.0)])",0
911,R_EX_glcur1p_e,D-Glucuronate 1-phosphate exchange,,,"OrderedDict([('M_glcur1p_e', -1.0)])",0
912,R_EX_tungs_e,Tungstate exchange,,,"OrderedDict([('M_tungs_e', -1.0)])",0
913,R_EX_tym_e,Tyramine exchange,,,"OrderedDict([('M_tym_e', -1.0)])",0
914,R_FADRx2,FAD reductase,,,"OrderedDict([('M_fad_c', -1.0), ('M_h_c', -1.0), ('M_nadph_c', -1.0), ('M_fadh2_c', 1.0), ('M_nadp_c', 1.0)])",0
915,R_FALDtex,Formaldehyde transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_fald_e', -1.0), ('M_fald_p', 1.0)])",0
916,R_FALDtpp,Formaldehyde transport via diffusion (periplasm),,,"OrderedDict([('M_fald_p', -1.0), ('M_fald_c', 1.0)])",0
917,R_EX_tyr__L_e,L-Tyrosine exchange,,,"OrderedDict([('M_tyr__L_e', -1.0)])",0
918,R_EX_glcur_e,D-Glucuronate exchange,,,"OrderedDict([('M_glcur_e', -1.0)])",0
919,R_EX_tyrp_e,Phosphotyrosine exchange,,,"OrderedDict([('M_tyrp_e', -1.0)])",0
920,R_EX_uacgam_e,UDP-N-acetyl-D-glucosamine exchange,,,"OrderedDict([('M_uacgam_e', -1.0)])",0
921,R_FALGTHLs,Formaldehyde glutathione ligase (spontaneous),,,"OrderedDict([('M_fald_c', -1.0), ('M_gthrd_c', -1.0), ('M_hmgth_c', 1.0)])",0
922,R_FBA,Fructose-bisphosphate aldolase,,,"OrderedDict([('M_fdp_c', -1.0), ('M_dhap_c', 1.0), ('M_g3p_c', 1.0)])",0
923,R_EX_udpacgal_e,UDP-N-acetyl-D-galactosamine exchange,,,"OrderedDict([('M_udpacgal_e', -1.0)])",0
924,R_EX_gln__L_e,L-Glutamine exchange,,,"OrderedDict([('M_gln__L_e', -1.0)])",0
925,R_EX_udpg_e,UDPglucose exchange,,,"OrderedDict([('M_udpg_e', -1.0)])",0
926,R_FBP,Fructose-bisphosphatase,,,"OrderedDict([('M_fdp_c', -1.0), ('M_h2o_c', -1.0), ('M_f6p_c', 1.0), ('M_pi_c', 1.0)])",0
927,R_FCI,L-fucose isomerase,,,"OrderedDict([('M_fuc__L_c', -1.0), ('M_fcl__L_c', 1.0)])",0
928,R_FCLK,L-fuculokinase,,,"OrderedDict([('M_atp_c', -1.0), ('M_fcl__L_c', -1.0), ('M_adp_c', 1.0), ('M_fc1p_c', 1.0), ('M_h_c', 1.0)])",0
929,R_EX_glu__L_e,L-Glutamate exchange,,,"OrderedDict([('M_glu__L_e', -1.0)])",0
930,R_FCLPA,L-fuculose 1-phosphate aldolase,,,"OrderedDict([('M_fc1p_c', -1.0), ('M_dhap_c', 1.0), ('M_lald__L_c', 1.0)])",0
931,R_EX_gly_e,Glycine exchange,,,"OrderedDict([('M_gly_e', -1.0)])",0
932,R_FCLT,Ferrochelatase,,,"OrderedDict([('M_fe2_c', -1.0), ('M_ppp9_c', -1.0), ('M_h_c', 2.0), ('M_pheme_c', 1.0)])",0
933,R_FDH4pp,Formate dehydrogenase (quinone-8) (periplasm),,,"OrderedDict([('M_for_p', -1.0), ('M_h_c', -2.0), ('M_q8_c', -1.0), ('M_co2_p', 1.0), ('M_h_p', 1.0), ('M_q8h2_c', 1.0)])",0
934,R_FE3DHBZStonex,"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",,,"OrderedDict([('M_fe3dhbzs_e', -1.0), ('M_h_p', -1.0), ('M_fe3dhbzs_p', 1.0), ('M_h_c', 1.0)])",0
935,R_FE3HOXR1,Fe(III)hydroxamate reductase,,,"OrderedDict([('M_fadh2_c', -1.0), ('M_fe3hox_c', -2.0), ('M_fad_c', 1.0), ('M_fe2_c', 2.0), ('M_fe3hox_un_c', 2.0), ('M_h_c', 2.0)])",0
936,R_FE3HOXR2,Fe(III)hydroxamate reductase,,,"OrderedDict([('M_fe3hox_c', -2.0), ('M_fmnh2_c', -1.0), ('M_fe2_c', 2.0), ('M_fe3hox_un_c', 2.0), ('M_fmn_c', 1.0), ('M_h_c', 2.0)])",0
937,R_FE3HOXR3,Fe(III)hydroxamate reductase,,,"OrderedDict([('M_fe3hox_c', -2.0), ('M_rbflvrd_c', -1.0), ('M_fe2_c', 2.0), ('M_fe3hox_un_c', 2.0), ('M_h_c', 2.0), ('M_ribflv_c', 1.0)])",0
938,R_FE3HOXUtex,Fe(III)hydroxamate unloaded secretion,,,"OrderedDict([('M_fe3hox_un_c', -1.0), ('M_h_p', -1.0), ('M_fe3hox_un_p', 1.0), ('M_h_c', 1.0)])",0
939,R_FDH5pp,Formate Dehydrogenase (menaquinone-8) (periplasm),,,"OrderedDict([('M_for_p', -1.0), ('M_h_c', -2.0), ('M_mqn8_c', -1.0), ('M_co2_p', 1.0), ('M_h_p', 1.0), ('M_mql8_c', 1.0)])",0
940,R_FE2t2pp,Iron (II) transport in via proton symport (periplasm),,,"OrderedDict([('M_fe2_p', -1.0), ('M_h_p', -1.0), ('M_fe2_c', 1.0), ('M_h_c', 1.0)])",0
941,R_FE2tex,Iron (II) transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_fe2_e', -1.0), ('M_fe2_p', 1.0)])",0
942,R_FE2tpp,Iron (+2) transport in via permease (no H+),,,"OrderedDict([('M_fe2_p', -1.0), ('M_fe2_c', 1.0)])",0
943,R_FE3HOXUtpp,Fe(III)hydroxamate unloaded secretion (extracellular),,,"OrderedDict([('M_fe3hox_un_p', -1.0), ('M_h_p', -1.0), ('M_fe3hox_un_e', 1.0), ('M_h_c', 1.0)])",0
944,R_FE3HOXexs,Fe(III) hydroxamate Fe-loading reaction (spontaneaous),,,"OrderedDict([('M_fe3_e', -1.0), ('M_fe3hox_un_e', -1.0), ('M_fe3hox_e', 1.0)])",0
945,R_EX_glyald_e,D-Glyceraldehyde exchange,,,"OrderedDict([('M_glyald_e', -1.0)])",0
946,R_FE3HOXtonex,Fe(III)hydroxamine transport via ton system (extracellular),,,"OrderedDict([('M_fe3hox_e', -1.0), ('M_h_p', -1.0), ('M_fe3hox_p', 1.0), ('M_h_c', 1.0)])",0
947,R_FE3Ri,Fe(III) reduction,,,"OrderedDict([('M_fadh2_c', -1.0), ('M_fe3_c', -2.0), ('M_fad_c', 1.0), ('M_fe2_c', 2.0), ('M_h_c', 2.0)])",0
948,R_FE3DHBZR,"Release of Fe(III) from ferric 2,3-dihydroxybenzoylserine",,,"OrderedDict([('M_fe3dhbzs_c', -1.0), ('M_23dhbzs_c', 1.0), ('M_fe3_c', 1.0)])",0
949,R_FE3DHBZSabcpp,"Ferric 2,3-dihydroxybenzoylserine transport via ABC system (periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_fe3dhbzs_p', -1.0), ('M_h2o_c', -1.0), ('M_adp_c', 1.0), ('M_fe3dhbzs_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
950,R_FE3tex,Iron (III) transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_fe3_e', -1.0), ('M_fe3_p', 1.0)])",0
951,R_G1PPpp,Glucose-1-phosphatase,,,"OrderedDict([('M_g1p_p', -1.0), ('M_h2o_p', -1.0), ('M_glc__D_p', 1.0), ('M_pi_p', 1.0)])",0
952,R_EX_glyb_e,Glycine betaine exchange,,,"OrderedDict([('M_glyb_e', -1.0)])",0
953,R_FECRMR1,Ferrichrome reductase,,,"OrderedDict([('M_fadh2_c', -1.0), ('M_fecrm_c', -2.0), ('M_fad_c', 1.0), ('M_fe2_c', 2.0), ('M_fecrm_un_c', 2.0), ('M_h_c', 2.0)])",0
954,R_FECRMR2,Ferrichrome reductase,,,"OrderedDict([('M_fecrm_c', -2.0), ('M_fmnh2_c', -1.0), ('M_fe2_c', 2.0), ('M_fecrm_un_c', 2.0), ('M_fmn_c', 1.0), ('M_h_c', 2.0)])",0
955,R_FECRMR3,Ferrichrome reductase,,,"OrderedDict([('M_fecrm_c', -2.0), ('M_rbflvrd_c', -1.0), ('M_fe2_c', 2.0), ('M_fecrm_un_c', 2.0), ('M_h_c', 2.0), ('M_ribflv_c', 1.0)])",0
956,R_G1PTT,Glucose-1-phosphate thymidylyltransferase,,,"OrderedDict([('M_dttp_c', -1.0), ('M_g1p_c', -1.0), ('M_h_c', -1.0), ('M_dtdpglu_c', 1.0), ('M_ppi_c', 1.0)])",0
957,R_EX_glyc2p_e,Glycerol 2-phosphate exchange,,,"OrderedDict([('M_glyc2p_e', -1.0)])",0
958,R_G1Ptex,D-glucose 1-phosphate transport via diffusion,,,"OrderedDict([('M_g1p_e', -1.0), ('M_g1p_p', 1.0)])",0
959,R_FECRMUtex,Ferrichrome (minus Fe) secretion (to extracellular),,,"OrderedDict([('M_fecrm_un_p', -1.0), ('M_h_p', -1.0), ('M_fecrm_un_e', 1.0), ('M_h_c', 1.0)])",0
960,R_FECRMUtpp,Ferrichrome (minus Fe) secretion (to periplasm),,,"OrderedDict([('M_fecrm_un_c', -1.0), ('M_h_p', -1.0), ('M_fecrm_un_p', 1.0), ('M_h_c', 1.0)])",0
961,R_FECRMabcpp,Ferrichrome transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_fecrm_p', -1.0), ('M_h2o_c', -1.0), ('M_adp_c', 1.0), ('M_fecrm_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
962,R_EX_glyc3p_e,Glycerol 3-phosphate exchange,,,"OrderedDict([('M_glyc3p_e', -1.0)])",0
963,R_FECRMexs,Ferrichrome Fe(III)-loading reaction (spontaneous),,,"OrderedDict([('M_fe3_e', -1.0), ('M_fecrm_un_e', -1.0), ('M_fecrm_e', 1.0)])",0
964,R_G1SAT,Glutamate-1-semialdehyde aminotransferase,,,"OrderedDict([('M_glu1sa_c', -1.0), ('M_5aop_c', 1.0)])",0
965,R_G2PPpp,Glycerol 2-phosphate phosphatase (periplasmic),,,"OrderedDict([('M_glyc2p_p', -1.0), ('M_h2o_p', -1.0), ('M_glyc_p', 1.0), ('M_pi_p', 1.0)])",0
966,R_FECRMtonex,Ferrichrome transport via ton system (extracellular),,,"OrderedDict([('M_fecrm_e', -1.0), ('M_h_p', -1.0), ('M_fecrm_p', 1.0), ('M_h_c', 1.0)])",0
967,R_EX_glyc__R_e,(R)-Glycerate exchange,,,"OrderedDict([('M_glyc__R_e', -1.0)])",0
968,R_FEENTERabcpp,Fe-enterobactin transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_feenter_p', -1.0), ('M_h2o_c', -1.0), ('M_adp_c', 1.0), ('M_feenter_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
969,R_FEENTERexs,Enterobactin Fe(III) binding (spontaneous),,,"OrderedDict([('M_enter_e', -1.0), ('M_fe3_e', -1.0), ('M_feenter_e', 1.0)])",0
970,R_FEENTERtonex,Fe-enterobactin transport via ton system (extracellular),,,"OrderedDict([('M_feenter_e', -1.0), ('M_h_p', -1.0), ('M_feenter_p', 1.0), ('M_h_c', 1.0)])",0
971,R_G3PAT120,Glycerol-3-phosphate acyltransferase (C12:0),,,"OrderedDict([('M_ddcaACP_c', -1.0), ('M_glyc3p_c', -1.0), ('M_1ddecg3p_c', 1.0), ('M_ACP_c', 1.0)])",0
972,R_G3PAT140,Glycerol-3-phosphate acyltransferase (C14:0),,,"OrderedDict([('M_glyc3p_c', -1.0), ('M_myrsACP_c', -1.0), ('M_1tdecg3p_c', 1.0), ('M_ACP_c', 1.0)])",0
973,R_EX_glyc_e,Glycerol exchange,,,"OrderedDict([('M_glyc_e', -1.0)])",0
974,R_EX_glyclt_e,Glycolate exchange,,,"OrderedDict([('M_glyclt_e', -1.0)])",0
975,R_G3PAT141,Glycerol-3-phosphate acyltransferase (C14:1),,,"OrderedDict([('M_glyc3p_c', -1.0), ('M_tdeACP_c', -1.0), ('M_1tdec7eg3p_c', 1.0), ('M_ACP_c', 1.0)])",0
976,R_FEENTERtpp,Enterochelin transport (secretion),,,"OrderedDict([('M_enter_c', -1.0), ('M_h_p', -1.0), ('M_enter_p', 1.0), ('M_h_c', 1.0)])",0
977,R_EX_gmp_e,GMP exchange,,,"OrderedDict([('M_gmp_e', -1.0)])",0
978,R_G3PAT160,Glycerol-3-phosphate acyltransferase (C16:0),,,"OrderedDict([('M_glyc3p_c', -1.0), ('M_palmACP_c', -1.0), ('M_1hdecg3p_c', 1.0), ('M_ACP_c', 1.0)])",0
979,R_G3PAT161,Glycerol-3-phosphate acyltransferase (C16:1),,,"OrderedDict([('M_glyc3p_c', -1.0), ('M_hdeACP_c', -1.0), ('M_1hdec9eg3p_c', 1.0), ('M_ACP_c', 1.0)])",0
980,R_FEOXAMUtex,Ferroxamine (minus Fe3) secretion (to extracellular),,,"OrderedDict([('M_feoxam_un_p', -1.0), ('M_h_p', -1.0), ('M_feoxam_un_e', 1.0), ('M_h_c', 1.0)])",0
981,R_EX_gsn_e,Guanosine exchange,,,"OrderedDict([('M_gsn_e', -1.0)])",0
982,R_FEOXAMUtpp,Ferroxamine (minus Fe3) secretion (to periplasm),,,"OrderedDict([('M_feoxam_un_c', -1.0), ('M_h_p', -1.0), ('M_feoxam_un_p', 1.0), ('M_h_c', 1.0)])",0
983,R_FEOXAMabcpp,Ferroxamine transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_feoxam_p', -1.0), ('M_h2o_c', -1.0), ('M_adp_c', 1.0), ('M_feoxam_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
984,R_FEOXAMexs,Ferroxamine Fe3-loading reaction (spontaneous),,,"OrderedDict([('M_fe3_e', -1.0), ('M_feoxam_un_e', -1.0), ('M_feoxam_e', 1.0)])",0
985,R_G3PAT180,Glycerol-3-phosphate acyltransferase (C18:0),,,"OrderedDict([('M_glyc3p_c', -1.0), ('M_ocdcaACP_c', -1.0), ('M_1odecg3p_c', 1.0), ('M_ACP_c', 1.0)])",0
986,R_G3PAT181,Glycerol-3-phosphate acyltransferase (C18:1),,,"OrderedDict([('M_glyc3p_c', -1.0), ('M_octeACP_c', -1.0), ('M_1odec11eg3p_c', 1.0), ('M_ACP_c', 1.0)])",0
987,R_FEOXAMtonex,Ferroxamine transport via ton system (extracellular),,,"OrderedDict([('M_feoxam_e', -1.0), ('M_h_p', -1.0), ('M_feoxam_p', 1.0), ('M_h_c', 1.0)])",0
988,R_EX_gthox_e,Oxidized glutathione exchange,,,"OrderedDict([('M_gthox_e', -1.0)])",0
989,R_FEROpp,Ferroxidase,,,"OrderedDict([('M_fe2_p', -4.0), ('M_h_p', -4.0), ('M_o2_p', -1.0), ('M_fe3_p', 4.0), ('M_h2o_p', 2.0)])",0
990,R_G3PCabcpp,Sn-glycerol-3-phosphocholine transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_g3pc_p', -1.0), ('M_h2o_c', -1.0), ('M_adp_c', 1.0), ('M_g3pc_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
991,R_EX_gthrd_e,Reduced glutathione exchange,,,"OrderedDict([('M_gthrd_e', -1.0)])",0
992,R_G3PCtex,Glycero-3-phosphocholine transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_g3pc_e', -1.0), ('M_g3pc_p', 1.0)])",0
993,R_FHL,Formate-hydrogen lyase,,,"OrderedDict([('M_for_c', -1.0), ('M_h_c', -1.0), ('M_co2_c', 1.0), ('M_h2_c', 1.0)])",0
994,R_FLDR,Flavodoxin reductase (NADPH),,,"OrderedDict([('M_fldox_c', -1.0), ('M_h_c', -1.0), ('M_nadph_c', -1.0), ('M_fldrd_c', 1.0), ('M_nadp_c', 1.0)])",0
995,R_EX_gtp_e,GTP exchange,,,"OrderedDict([('M_gtp_e', -1.0)])",0
